direction,year,month,day,class,class_count,year_month_day,pre_post_bool,month_day
QB,21,5,28,9,1729,210528,0,528
QB,21,5,28,6,799,210528,0,528
QB,21,5,28,3,7157,210528,0,528
QB,21,5,28,12,1,210528,0,528
QB,21,5,28,10,72,210528,0,528
QB,21,5,28,13,11,210528,0,528
QB,21,5,28,7,59,210528,0,528
QB,21,5,28,8,492,210528,0,528
QB,21,5,29,5,1088,210529,0,529
QB,21,5,29,7,8,210529,0,529
QB,21,5,29,1,62,210529,0,529
QB,21,5,29,6,247,210529,0,529
QB,21,5,29,2,45876,210529,0,529
QB,21,5,29,13,2,210529,0,529
QB,21,5,29,3,4440,210529,0,529
QB,21,5,29,10,3,210529,0,529
QB,21,5,29,8,266,210529,0,529
QB,21,5,29,11,28,210529,0,529
QB,21,5,29,4,172,210529,0,529
QB,21,5,29,12,1,210529,0,529
QB,21,5,29,9,807,210529,0,529
QB,21,5,30,13,1,210530,0,530
QB,21,5,30,3,3247,210530,0,530
QB,21,5,30,4,155,210530,0,530
QB,21,5,30,8,164,210530,0,530
QB,21,5,30,5,641,210530,0,530
QB,21,5,30,11,18,210530,0,530
QB,21,5,30,6,86,210530,0,530
QB,21,5,30,1,29,210530,0,530
QB,21,5,30,2,43654,210530,0,530
QB,21,5,30,9,383,210530,0,530
QB,21,5,31,6,193,210531,0,531
QB,21,5,31,5,990,210531,0,531
QB,21,5,31,12,1,210531,0,531
QB,21,5,31,1,33,210531,0,531
QB,21,5,31,3,4550,210531,0,531
QB,21,5,31,8,236,210531,0,531
QB,21,5,31,13,2,210531,0,531
QB,21,5,31,9,525,210531,0,531
QB,21,5,31,2,48210,210531,0,531
QB,21,5,31,7,8,210531,0,531
QB,21,5,31,11,21,210531,0,531
QB,21,5,31,4,137,210531,0,531
QB,21,6,1,13,9,210601,0,601
QB,21,6,1,8,390,210601,0,601
QB,21,6,1,1,78,210601,0,601
QB,21,6,1,3,7812,210601,0,601
QB,21,6,1,6,858,210601,0,601
QB,21,6,1,9,1685,210601,0,601
QB,21,6,1,4,227,210601,0,601
QB,21,6,1,11,31,210601,0,601
QB,21,6,1,5,2091,210601,0,601
QB,21,6,1,7,95,210601,0,601
QB,21,6,1,2,43978,210601,0,601
QB,21,6,1,12,6,210601,0,601
QB,21,6,1,10,62,210601,0,601
QB,21,6,2,13,11,210602,0,602
QB,21,6,2,2,45609,210602,0,602
QB,21,6,2,11,69,210602,0,602
QB,21,6,2,7,93,210602,0,602
QB,21,6,2,6,903,210602,0,602
QB,21,6,2,5,2258,210602,0,602
QB,21,6,2,8,489,210602,0,602
QB,21,6,2,9,1900,210602,0,602
QB,21,6,2,1,69,210602,0,602
QB,21,6,2,3,8031,210602,0,602
QB,21,6,2,10,49,210602,0,602
QB,21,6,2,4,245,210602,0,602
QB,21,6,3,6,852,210603,0,603
QB,21,6,3,3,8108,210603,0,603
QB,21,6,3,5,2262,210603,0,603
QB,21,6,3,11,63,210603,0,603
QB,21,6,3,1,76,210603,0,603
QB,21,6,3,10,91,210603,0,603
QB,21,6,3,2,45188,210603,0,603
QB,21,6,3,13,6,210603,0,603
QB,21,6,3,7,81,210603,0,603
QB,21,6,3,8,508,210603,0,603
QB,21,6,3,9,1891,210603,0,603
QB,21,6,3,4,224,210603,0,603
QB,21,6,4,9,1703,210604,0,604
QB,21,6,4,11,53,210604,0,604
QB,21,6,4,8,454,210604,0,604
QB,21,6,4,7,103,210604,0,604
QB,21,6,4,13,3,210604,0,604
QB,21,6,4,5,2095,210604,0,604
QB,21,6,4,10,67,210604,0,604
QB,21,6,4,3,7362,210604,0,604
QB,21,6,4,1,86,210604,0,604
QB,21,6,4,6,780,210604,0,604
QB,21,6,4,4,212,210604,0,604
QB,21,6,4,2,40822,210604,0,604
QB,21,6,5,9,824,210605,0,605
QB,21,6,5,5,1057,210605,0,605
QB,21,6,5,3,4612,210605,0,605
QB,21,6,5,6,311,210605,0,605
QB,21,6,5,2,45913,210605,0,605
QB,21,6,5,11,34,210605,0,605
QB,21,6,5,1,66,210605,0,605
QB,21,6,5,4,138,210605,0,605
QB,21,6,5,8,301,210605,0,605
QB,21,6,5,13,7,210605,0,605
QB,21,6,5,10,13,210605,0,605
QB,21,6,5,7,14,210605,0,605
QB,21,6,6,12,2,210606,0,606
QB,21,6,6,11,14,210606,0,606
QB,21,6,6,4,157,210606,0,606
QB,21,6,6,5,683,210606,0,606
QB,21,6,6,3,3960,210606,0,606
QB,21,6,6,9,492,210606,0,606
QB,21,6,6,8,152,210606,0,606
QB,21,6,6,10,1,210606,0,606
QB,21,6,6,2,52402,210606,0,606
QB,21,6,6,6,102,210606,0,606
QB,21,6,6,7,4,210606,0,606
QB,21,6,6,13,1,210606,0,606
QB,21,6,6,1,33,210606,0,606
QB,21,6,7,9,1607,210607,0,607
QB,21,6,7,10,67,210607,0,607
QB,21,6,7,3,7914,210607,0,607
QB,21,6,7,11,33,210607,0,607
QB,21,6,7,4,239,210607,0,607
QB,21,6,7,6,801,210607,0,607
QB,21,6,7,2,44618,210607,0,607
QB,21,6,7,8,399,210607,0,607
QB,21,6,7,7,96,210607,0,607
QB,21,6,7,13,8,210607,0,607
QB,21,6,7,1,78,210607,0,607
QB,21,6,7,5,2139,210607,0,607
QB,21,6,7,12,1,210607,0,607
QB,21,6,8,13,10,210608,0,608
QB,21,6,8,4,248,210608,0,608
QB,21,6,8,11,50,210608,0,608
QB,21,6,8,9,1768,210608,0,608
QB,21,6,8,8,466,210608,0,608
QB,21,6,8,10,85,210608,0,608
QB,21,6,8,12,1,210608,0,608
QB,21,6,8,1,61,210608,0,608
QB,21,6,8,6,845,210608,0,608
QB,21,6,8,5,2159,210608,0,608
QB,21,6,8,7,104,210608,0,608
QB,21,6,8,3,7691,210608,0,608
QB,21,6,8,2,42267,210608,0,608
QB,21,6,9,3,7962,210609,0,609
QB,21,6,9,8,499,210609,0,609
QB,21,6,9,7,80,210609,0,609
QB,21,6,9,13,11,210609,0,609
QB,21,6,9,12,4,210609,0,609
QB,21,6,9,6,876,210609,0,609
QB,21,6,9,2,43473,210609,0,609
QB,21,6,9,4,238,210609,0,609
QB,21,6,9,11,58,210609,0,609
QB,21,6,9,10,96,210609,0,609
QB,21,6,9,1,111,210609,0,609
QB,21,6,9,5,2202,210609,0,609
QB,21,6,9,9,1769,210609,0,609
QB,21,6,10,3,7750,210610,0,610
QB,21,6,10,8,482,210610,0,610
QB,21,6,10,7,60,210610,0,610
QB,21,6,10,2,42463,210610,0,610
QB,21,6,10,12,3,210610,0,610
QB,21,6,10,10,80,210610,0,610
QB,21,6,10,9,1774,210610,0,610
QB,21,6,10,4,276,210610,0,610
QB,21,6,10,1,90,210610,0,610
QB,21,6,10,5,2223,210610,0,610
QB,21,6,10,6,898,210610,0,610
QB,21,6,10,13,5,210610,0,610
QB,21,6,10,11,57,210610,0,610
QB,21,6,11,4,261,210611,0,611
QB,21,6,11,9,1677,210611,0,611
QB,21,6,11,6,897,210611,0,611
QB,21,6,11,5,2038,210611,0,611
QB,21,6,11,8,489,210611,0,611
QB,21,6,11,10,62,210611,0,611
QB,21,6,11,1,101,210611,0,611
QB,21,6,11,7,65,210611,0,611
QB,21,6,11,2,44328,210611,0,611
QB,21,6,11,13,12,210611,0,611
QB,21,6,11,3,7611,210611,0,611
QB,21,6,11,11,55,210611,0,611
QB,21,6,11,12,3,210611,0,611
QB,21,6,12,3,5005,210612,0,612
QB,21,6,12,13,4,210612,0,612
QB,21,6,12,6,343,210612,0,612
QB,21,6,12,7,15,210612,0,612
QB,21,6,12,8,280,210612,0,612
QB,21,6,12,10,24,210612,0,612
QB,21,6,12,1,73,210612,0,612
QB,21,6,12,4,165,210612,0,612
QB,21,6,12,2,49928,210612,0,612
QB,21,6,12,11,37,210612,0,612
QB,21,6,12,5,1137,210612,0,612
QB,21,6,12,9,824,210612,0,612
QB,21,6,13,11,19,210613,0,613
QB,21,6,13,8,176,210613,0,613
QB,21,6,13,10,1,210613,0,613
QB,21,6,13,6,117,210613,0,613
QB,21,6,13,13,3,210613,0,613
QB,21,6,13,3,3817,210613,0,613
QB,21,6,13,5,705,210613,0,613
QB,21,6,13,1,50,210613,0,613
QB,21,6,13,7,2,210613,0,613
QB,21,6,13,9,445,210613,0,613
QB,21,6,13,4,165,210613,0,613
QB,21,6,13,2,52297,210613,0,613
QB,21,6,14,6,819,210614,0,614
QB,21,6,14,12,1,210614,0,614
QB,21,6,14,10,71,210614,0,614
QB,21,6,14,11,31,210614,0,614
QB,21,6,14,7,96,210614,0,614
QB,21,6,14,4,221,210614,0,614
QB,21,6,14,8,420,210614,0,614
QB,21,6,14,9,1689,210614,0,614
QB,21,6,14,5,2080,210614,0,614
QB,21,6,14,3,7871,210614,0,614
QB,21,6,14,2,46885,210614,0,614
QB,21,6,14,13,6,210614,0,614
QB,21,6,14,1,70,210614,0,614
QB,21,6,15,8,242,210615,0,615
QB,21,6,15,6,410,210615,0,615
QB,21,6,15,13,6,210615,0,615
QB,21,6,15,11,38,210615,0,615
QB,21,6,15,5,783,210615,0,615
QB,21,6,15,9,914,210615,0,615
QB,21,6,15,3,2644,210615,0,615
QB,21,6,15,10,31,210615,0,615
QB,21,6,15,1,26,210615,0,615
QB,21,6,15,7,34,210615,0,615
QB,21,6,15,4,98,210615,0,615
QB,21,6,15,2,12212,210615,0,615
QB,21,6,16,13,17,210616,0,616
QB,21,6,16,6,963,210616,0,616
QB,21,6,16,5,2247,210616,0,616
QB,21,6,16,7,110,210616,0,616
QB,21,6,16,9,1810,210616,0,616
QB,21,6,16,2,46591,210616,0,616
QB,21,6,16,11,61,210616,0,616
QB,21,6,16,12,2,210616,0,616
QB,21,6,16,10,87,210616,0,616
QB,21,6,16,1,101,210616,0,616
QB,21,6,16,4,283,210616,0,616
QB,21,6,16,3,8325,210616,0,616
QB,21,6,16,8,488,210616,0,616
QB,21,6,17,8,487,210617,0,617
QB,21,6,17,12,1,210617,0,617
QB,21,6,17,3,7910,210617,0,617
QB,21,6,17,1,153,210617,0,617
QB,21,6,17,4,341,210617,0,617
QB,21,6,17,13,14,210617,0,617
QB,21,6,17,2,41497,210617,0,617
QB,21,6,17,10,83,210617,0,617
QB,21,6,17,9,1832,210617,0,617
QB,21,6,17,7,91,210617,0,617
QB,21,6,17,11,54,210617,0,617
QB,21,6,17,6,994,210617,0,617
QB,21,6,17,5,2247,210617,0,617
QB,21,6,18,4,184,210618,0,618
QB,21,6,18,13,21,210618,0,618
QB,21,6,18,11,58,210618,0,618
QB,21,6,18,10,98,210618,0,618
QB,21,6,18,7,105,210618,0,618
QB,21,6,18,5,2074,210618,0,618
QB,21,6,18,12,1,210618,0,618
QB,21,6,18,1,83,210618,0,618
QB,21,6,18,8,484,210618,0,618
QB,21,6,18,2,47419,210618,0,618
QB,21,6,18,6,921,210618,0,618
QB,21,6,18,3,7637,210618,0,618
QB,21,6,18,9,1768,210618,0,618
QB,21,6,19,10,33,210619,0,619
QB,21,6,19,2,51487,210619,0,619
QB,21,6,19,1,68,210619,0,619
QB,21,6,19,11,42,210619,0,619
QB,21,6,19,4,155,210619,0,619
QB,21,6,19,9,831,210619,0,619
QB,21,6,19,5,1084,210619,0,619
QB,21,6,19,6,327,210619,0,619
QB,21,6,19,12,5,210619,0,619
QB,21,6,19,8,295,210619,0,619
QB,21,6,19,7,14,210619,0,619
QB,21,6,19,13,5,210619,0,619
QB,21,6,19,3,5113,210619,0,619
QB,21,6,20,9,383,210620,0,620
QB,21,6,20,7,3,210620,0,620
QB,21,6,20,8,151,210620,0,620
QB,21,6,20,1,23,210620,0,620
QB,21,6,20,4,135,210620,0,620
QB,21,6,20,5,638,210620,0,620
QB,21,6,20,11,7,210620,0,620
QB,21,6,20,3,3561,210620,0,620
QB,21,6,20,13,2,210620,0,620
QB,21,6,20,6,73,210620,0,620
QB,21,6,20,2,50630,210620,0,620
QB,21,6,21,6,847,210621,0,621
QB,21,6,21,4,243,210621,0,621
QB,21,6,21,7,86,210621,0,621
QB,21,6,21,2,43126,210621,0,621
QB,21,6,21,1,75,210621,0,621
QB,21,6,21,10,79,210621,0,621
QB,21,6,21,13,13,210621,0,621
QB,21,6,21,3,8026,210621,0,621
QB,21,6,21,5,2133,210621,0,621
QB,21,6,21,11,32,210621,0,621
QB,21,6,21,9,1703,210621,0,621
QB,21,6,21,8,406,210621,0,621
QB,21,6,21,12,1,210621,0,621
QB,21,6,22,10,92,210622,0,622
QB,21,6,22,13,14,210622,0,622
QB,21,6,22,7,72,210622,0,622
QB,21,6,22,3,7500,210622,0,622
QB,21,6,22,11,53,210622,0,622
QB,21,6,22,4,286,210622,0,622
QB,21,6,22,8,450,210622,0,622
QB,21,6,22,1,97,210622,0,622
QB,21,6,22,5,2153,210622,0,622
QB,21,6,22,9,1767,210622,0,622
QB,21,6,22,6,925,210622,0,622
QB,21,6,22,2,41435,210622,0,622
QB,21,6,23,12,4,210623,0,623
QB,21,6,23,10,83,210623,0,623
QB,21,6,23,5,2219,210623,0,623
QB,21,6,23,1,116,210623,0,623
QB,21,6,23,4,248,210623,0,623
QB,21,6,23,13,17,210623,0,623
QB,21,6,23,3,8215,210623,0,623
QB,21,6,23,11,69,210623,0,623
QB,21,6,23,9,1722,210623,0,623
QB,21,6,23,8,461,210623,0,623
QB,21,6,23,7,78,210623,0,623
QB,21,6,23,2,44300,210623,0,623
QB,21,6,23,6,972,210623,0,623
QB,21,6,24,1,93,210624,0,624
QB,21,6,24,9,1770,210624,0,624
QB,21,6,24,8,497,210624,0,624
QB,21,6,24,7,61,210624,0,624
QB,21,6,24,11,59,210624,0,624
QB,21,6,24,13,6,210624,0,624
QB,21,6,24,2,42165,210624,0,624
QB,21,6,24,12,2,210624,0,624
QB,21,6,24,10,90,210624,0,624
QB,21,6,24,4,223,210624,0,624
QB,21,6,24,5,2240,210624,0,624
QB,21,6,24,6,910,210624,0,624
QB,21,6,24,3,7953,210624,0,624
QB,21,6,25,13,8,210625,0,625
QB,21,6,25,12,2,210625,0,625
QB,21,6,25,5,2159,210625,0,625
QB,21,6,25,9,1713,210625,0,625
QB,21,6,25,6,903,210625,0,625
QB,21,6,25,2,43815,210625,0,625
QB,21,6,25,8,485,210625,0,625
QB,21,6,25,1,74,210625,0,625
QB,21,6,25,10,97,210625,0,625
QB,21,6,25,7,80,210625,0,625
QB,21,6,25,4,190,210625,0,625
QB,21,6,25,3,7728,210625,0,625
QB,21,6,25,11,58,210625,0,625
QB,21,6,26,5,1174,210626,0,626
QB,21,6,26,3,4927,210626,0,626
QB,21,6,26,1,65,210626,0,626
QB,21,6,26,6,334,210626,0,626
QB,21,6,26,8,326,210626,0,626
QB,21,6,26,12,3,210626,0,626
QB,21,6,26,4,187,210626,0,626
QB,21,6,26,13,4,210626,0,626
QB,21,6,26,7,17,210626,0,626
QB,21,6,26,10,19,210626,0,626
QB,21,6,26,9,875,210626,0,626
QB,21,6,26,11,39,210626,0,626
QB,21,6,26,2,49239,210626,0,626
QB,21,6,27,6,92,210627,0,627
QB,21,6,27,11,14,210627,0,627
QB,21,6,27,2,50819,210627,0,627
QB,21,6,27,7,4,210627,0,627
QB,21,6,27,10,1,210627,0,627
QB,21,6,27,5,718,210627,0,627
QB,21,6,27,3,4049,210627,0,627
QB,21,6,27,8,164,210627,0,627
QB,21,6,27,4,143,210627,0,627
QB,21,6,27,9,444,210627,0,627
QB,21,6,27,1,38,210627,0,627
QB,21,6,28,3,7986,210628,0,628
QB,21,6,28,7,68,210628,0,628
QB,21,6,28,10,74,210628,0,628
QB,21,6,28,12,4,210628,0,628
QB,21,6,28,2,44600,210628,0,628
QB,21,6,28,5,2047,210628,0,628
QB,21,6,28,4,195,210628,0,628
QB,21,6,28,1,78,210628,0,628
QB,21,6,28,9,1636,210628,0,628
QB,21,6,28,11,31,210628,0,628
QB,21,6,28,8,382,210628,0,628
QB,21,6,28,6,856,210628,0,628
QB,21,6,28,13,5,210628,0,628
QB,21,6,29,4,279,210629,0,629
QB,21,6,29,11,68,210629,0,629
QB,21,6,29,3,7747,210629,0,629
QB,21,6,29,2,41453,210629,0,629
QB,21,6,29,6,973,210629,0,629
QB,21,6,29,7,54,210629,0,629
QB,21,6,29,9,1756,210629,0,629
QB,21,6,29,5,2149,210629,0,629
QB,21,6,29,12,1,210629,0,629
QB,21,6,29,10,74,210629,0,629
QB,21,6,29,8,469,210629,0,629
QB,21,6,29,13,9,210629,0,629
QB,21,6,29,1,151,210629,0,629
QB,21,6,30,3,7913,210630,0,630
QB,21,6,30,1,77,210630,0,630
QB,21,6,30,10,60,210630,0,630
QB,21,6,30,11,50,210630,0,630
QB,21,6,30,4,216,210630,0,630
QB,21,6,30,8,483,210630,0,630
QB,21,6,30,9,1805,210630,0,630
QB,21,6,30,5,2175,210630,0,630
QB,21,6,30,2,42727,210630,0,630
QB,21,6,30,12,1,210630,0,630
QB,21,6,30,7,70,210630,0,630
QB,21,6,30,13,9,210630,0,630
QB,21,6,30,6,847,210630,0,630
QB,21,7,1,12,1,210701,0,701
QB,21,7,1,5,2111,210701,0,701
QB,21,7,1,7,42,210701,0,701
QB,21,7,1,3,7600,210701,0,701
QB,21,7,1,8,483,210701,0,701
QB,21,7,1,1,67,210701,0,701
QB,21,7,1,2,41842,210701,0,701
QB,21,7,1,4,216,210701,0,701
QB,21,7,1,11,57,210701,0,701
QB,21,7,1,6,797,210701,0,701
QB,21,7,1,9,1863,210701,0,701
QB,21,7,1,10,96,210701,0,701
QB,21,7,1,13,11,210701,0,701
QB,21,7,2,8,494,210702,0,702
QB,21,7,2,12,3,210702,0,702
QB,21,7,2,4,218,210702,0,702
QB,21,7,2,3,7543,210702,0,702
QB,21,7,2,7,55,210702,0,702
QB,21,7,2,11,52,210702,0,702
QB,21,7,2,1,72,210702,0,702
QB,21,7,2,9,1596,210702,0,702
QB,21,7,2,5,2066,210702,0,702
QB,21,7,2,10,44,210702,0,702
QB,21,7,2,13,10,210702,0,702
QB,21,7,2,2,44184,210702,0,702
QB,21,7,2,6,774,210702,0,702
QB,21,7,3,6,233,210703,0,703
QB,21,7,3,8,285,210703,0,703
QB,21,7,3,9,740,210703,0,703
QB,21,7,3,2,47860,210703,0,703
QB,21,7,3,13,7,210703,0,703
QB,21,7,3,1,44,210703,0,703
QB,21,7,3,5,1029,210703,0,703
QB,21,7,3,7,4,210703,0,703
QB,21,7,3,4,171,210703,0,703
QB,21,7,3,3,4270,210703,0,703
QB,21,7,3,11,28,210703,0,703
QB,21,7,3,12,1,210703,0,703
QB,21,7,3,10,2,210703,0,703
QB,21,7,4,3,2898,210704,0,704
QB,21,7,4,5,420,210704,0,704
QB,21,7,4,6,68,210704,0,704
QB,21,7,4,9,240,210704,0,704
QB,21,7,4,2,46458,210704,0,704
QB,21,7,4,7,2,210704,0,704
QB,21,7,4,8,127,210704,0,704
QB,21,7,4,11,6,210704,0,704
QB,21,7,4,4,149,210704,0,704
QB,21,7,4,1,47,210704,0,704
QB,21,7,5,7,4,210705,0,705
QB,21,7,5,9,632,210705,0,705
QB,21,7,5,6,215,210705,0,705
QB,21,7,5,1,45,210705,0,705
QB,21,7,5,8,228,210705,0,705
QB,21,7,5,4,180,210705,0,705
QB,21,7,5,5,971,210705,0,705
QB,21,7,5,2,50511,210705,0,705
QB,21,7,5,10,3,210705,0,705
QB,21,7,5,3,4729,210705,0,705
QB,21,7,5,11,26,210705,0,705
QB,21,7,6,4,215,210706,0,706
QB,21,7,6,7,44,210706,0,706
QB,21,7,6,8,432,210706,0,706
QB,21,7,6,11,37,210706,0,706
QB,21,7,6,10,53,210706,0,706
QB,21,7,6,9,1665,210706,0,706
QB,21,7,6,6,793,210706,0,706
QB,21,7,6,12,4,210706,0,706
QB,21,7,6,2,43701,210706,0,706
QB,21,7,6,1,61,210706,0,706
QB,21,7,6,3,7770,210706,0,706
QB,21,7,6,5,2066,210706,0,706
QB,21,7,6,13,6,210706,0,706
QB,21,7,7,10,62,210707,0,707
QB,21,7,7,11,55,210707,0,707
QB,21,7,7,1,216,210707,0,707
QB,21,7,7,9,1567,210707,0,707
QB,21,7,7,4,326,210707,0,707
QB,21,7,7,13,12,210707,0,707
QB,21,7,7,7,60,210707,0,707
QB,21,7,7,5,2026,210707,0,707
QB,21,7,7,8,473,210707,0,707
QB,21,7,7,2,38092,210707,0,707
QB,21,7,7,3,7148,210707,0,707
QB,21,7,7,12,3,210707,0,707
QB,21,7,7,6,986,210707,0,707
QB,21,7,8,11,53,210708,0,708
QB,21,7,8,6,943,210708,0,708
QB,21,7,8,5,2248,210708,0,708
QB,21,7,8,12,2,210708,0,708
QB,21,7,8,9,1940,210708,0,708
QB,21,7,8,10,64,210708,0,708
QB,21,7,8,8,561,210708,0,708
QB,21,7,8,7,105,210708,0,708
QB,21,7,8,13,8,210708,0,708
QB,21,7,8,4,242,210708,0,708
QB,21,7,8,2,41097,210708,0,708
QB,21,7,8,3,8023,210708,0,708
QB,21,7,8,1,83,210708,0,708
QB,21,7,9,13,9,210709,0,709
QB,21,7,9,11,32,210709,0,709
QB,21,7,9,2,34583,210709,0,709
QB,21,7,9,3,6094,210709,0,709
QB,21,7,9,5,1866,210709,0,709
QB,21,7,9,12,2,210709,0,709
QB,21,7,9,7,44,210709,0,709
QB,21,7,9,9,1417,210709,0,709
QB,21,7,9,10,51,210709,0,709
QB,21,7,9,8,457,210709,0,709
QB,21,7,9,1,169,210709,0,709
QB,21,7,9,4,265,210709,0,709
QB,21,7,9,6,783,210709,0,709
QB,21,7,10,3,5042,210710,0,710
QB,21,7,10,9,820,210710,0,710
QB,21,7,10,11,36,210710,0,710
QB,21,7,10,6,290,210710,0,710
QB,21,7,10,5,1158,210710,0,710
QB,21,7,10,13,5,210710,0,710
QB,21,7,10,7,11,210710,0,710
QB,21,7,10,4,205,210710,0,710
QB,21,7,10,10,14,210710,0,710
QB,21,7,10,1,67,210710,0,710
QB,21,7,10,8,278,210710,0,710
QB,21,7,10,2,48936,210710,0,710
QB,21,7,11,10,4,210711,0,711
QB,21,7,11,3,3572,210711,0,711
QB,21,7,11,13,1,210711,0,711
QB,21,7,11,9,434,210711,0,711
QB,21,7,11,8,155,210711,0,711
QB,21,7,11,1,45,210711,0,711
QB,21,7,11,4,177,210711,0,711
QB,21,7,11,7,3,210711,0,711
QB,21,7,11,6,117,210711,0,711
QB,21,7,11,11,12,210711,0,711
QB,21,7,11,5,620,210711,0,711
QB,21,7,11,2,44039,210711,0,711
QB,21,7,12,2,42386,210712,0,712
QB,21,7,12,6,881,210712,0,712
QB,21,7,12,1,111,210712,0,712
QB,21,7,12,11,34,210712,0,712
QB,21,7,12,8,403,210712,0,712
QB,21,7,12,5,2014,210712,0,712
QB,21,7,12,7,53,210712,0,712
QB,21,7,12,13,7,210712,0,712
QB,21,7,12,4,252,210712,0,712
QB,21,7,12,12,2,210712,0,712
QB,21,7,12,3,7644,210712,0,712
QB,21,7,12,10,60,210712,0,712
QB,21,7,12,9,1638,210712,0,712
QB,21,7,13,4,249,210713,0,713
QB,21,7,13,2,41712,210713,0,713
QB,21,7,13,7,87,210713,0,713
QB,21,7,13,10,75,210713,0,713
QB,21,7,13,9,1604,210713,0,713
QB,21,7,13,5,2107,210713,0,713
QB,21,7,13,13,13,210713,0,713
QB,21,7,13,8,480,210713,0,713
QB,21,7,13,1,158,210713,0,713
QB,21,7,13,3,7327,210713,0,713
QB,21,7,13,11,48,210713,0,713
QB,21,7,13,6,991,210713,0,713
QB,21,7,13,12,5,210713,0,713
QB,21,7,14,1,90,210714,0,714
QB,21,7,14,7,93,210714,0,714
QB,21,7,14,10,81,210714,0,714
QB,21,7,14,8,489,210714,0,714
QB,21,7,14,9,1788,210714,0,714
QB,21,7,14,13,16,210714,0,714
QB,21,7,14,12,2,210714,0,714
QB,21,7,14,11,62,210714,0,714
QB,21,7,14,3,7877,210714,0,714
QB,21,7,14,4,218,210714,0,714
QB,21,7,14,6,875,210714,0,714
QB,21,7,14,2,44138,210714,0,714
QB,21,7,14,5,2125,210714,0,714
QB,21,7,15,1,80,210715,0,715
QB,21,7,15,3,7533,210715,0,715
QB,21,7,15,10,72,210715,0,715
QB,21,7,15,6,896,210715,0,715
QB,21,7,15,7,95,210715,0,715
QB,21,7,15,4,224,210715,0,715
QB,21,7,15,2,40344,210715,0,715
QB,21,7,15,5,2103,210715,0,715
QB,21,7,15,8,508,210715,0,715
QB,21,7,15,11,60,210715,0,715
QB,21,7,15,9,1787,210715,0,715
QB,21,7,15,12,1,210715,0,715
QB,21,7,15,13,9,210715,0,715
QB,21,7,16,3,8009,210716,0,716
QB,21,7,16,4,227,210716,0,716
QB,21,7,16,1,90,210716,0,716
QB,21,7,16,8,467,210716,0,716
QB,21,7,16,11,49,210716,0,716
QB,21,7,16,7,69,210716,0,716
QB,21,7,16,9,1654,210716,0,716
QB,21,7,16,10,105,210716,0,716
QB,21,7,16,13,2,210716,0,716
QB,21,7,16,12,1,210716,0,716
QB,21,7,16,5,2093,210716,0,716
QB,21,7,16,6,876,210716,0,716
QB,21,7,16,2,46682,210716,0,716
QB,21,7,17,1,80,210717,0,717
QB,21,7,17,13,5,210717,0,717
QB,21,7,17,7,13,210717,0,717
QB,21,7,17,6,321,210717,0,717
QB,21,7,17,2,49058,210717,0,717
QB,21,7,17,3,4724,210717,0,717
QB,21,7,17,10,25,210717,0,717
QB,21,7,17,8,301,210717,0,717
QB,21,7,17,5,1062,210717,0,717
QB,21,7,17,12,1,210717,0,717
QB,21,7,17,11,41,210717,0,717
QB,21,7,17,9,764,210717,0,717
QB,21,7,17,4,175,210717,0,717
QB,21,7,18,8,161,210718,0,718
QB,21,7,18,13,1,210718,0,718
QB,21,7,18,4,151,210718,0,718
QB,21,7,18,10,2,210718,0,718
QB,21,7,18,2,46359,210718,0,718
QB,21,7,18,5,548,210718,0,718
QB,21,7,18,7,1,210718,0,718
QB,21,7,18,9,387,210718,0,718
QB,21,7,18,3,3587,210718,0,718
QB,21,7,18,1,44,210718,0,718
QB,21,7,18,6,105,210718,0,718
QB,21,7,18,11,25,210718,0,718
QB,21,7,19,5,2037,210719,0,719
QB,21,7,19,11,38,210719,0,719
QB,21,7,19,1,68,210719,0,719
QB,21,7,19,8,376,210719,0,719
QB,21,7,19,10,89,210719,0,719
QB,21,7,19,4,214,210719,0,719
QB,21,7,19,13,13,210719,0,719
QB,21,7,19,2,43754,210719,0,719
QB,21,7,19,12,2,210719,0,719
QB,21,7,19,9,1628,210719,0,719
QB,21,7,19,3,7679,210719,0,719
QB,21,7,19,6,882,210719,0,719
QB,21,7,19,7,68,210719,0,719
QB,21,7,20,10,81,210720,0,720
QB,21,7,20,12,1,210720,0,720
QB,21,7,20,6,954,210720,0,720
QB,21,7,20,1,77,210720,0,720
QB,21,7,20,11,56,210720,0,720
QB,21,7,20,4,232,210720,0,720
QB,21,7,20,2,45450,210720,0,720
QB,21,7,20,5,2178,210720,0,720
QB,21,7,20,9,1761,210720,0,720
QB,21,7,20,13,8,210720,0,720
QB,21,7,20,7,91,210720,0,720
QB,21,7,20,8,462,210720,0,720
QB,21,7,20,3,7767,210720,0,720
QB,21,7,21,10,79,210721,0,721
QB,21,7,21,3,7738,210721,0,721
QB,21,7,21,6,1022,210721,0,721
QB,21,7,21,4,244,210721,0,721
QB,21,7,21,12,3,210721,0,721
QB,21,7,21,2,42417,210721,0,721
QB,21,7,21,9,1680,210721,0,721
QB,21,7,21,13,11,210721,0,721
QB,21,7,21,5,2096,210721,0,721
QB,21,7,21,7,72,210721,0,721
QB,21,7,21,11,60,210721,0,721
QB,21,7,21,8,460,210721,0,721
QB,21,7,21,1,132,210721,0,721
QB,21,7,22,7,71,210722,0,722
QB,21,7,22,5,2179,210722,0,722
